Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
284010,Izu-Oshima,18233,Confirmed Eruption,Mihara-yama,1,,,1962,,1,,16,15,Historical Observations,,1965,,5,,16,15,34.724,139.394
255060,Kavachi,15156,Confirmed Eruption,,2,,,1962,,1,,16,15,Historical Observations,,1962,,2,,16,15,-8.991,157.979
267020,Karangetang,16522,Confirmed Eruption,,2,,,1961,,10,,9,,Historical Observations,,1961,,10,>,19,,2.781,125.407
332010,Kilauea,10095,Confirmed Eruption,East rift zone (395-790 m),1,,,1961,,9,,22,,Historical Observations,,1961,,9,,24,,19.421,-155.287
283110,Asamayama,17802,Confirmed Eruption,,2,,,1961,,8,,18,,Historical Observations,,1961,,11,,16,,36.406,138.523
257040,Ambrym,15271,Confirmed Eruption,"Benbow, Marum, south of Marum",3,,,1961,,8,,15,,Historical Observations,,1963,,4,,3,,-16.25,168.12
285050,Tokachidake,18657,Confirmed Eruption,NW of Kami-Horokamettoku-yama,1,,,1961,,8,,14,,Historical Observations,,1961,,8,,14,,43.418,142.686
255020,Bagana,15132,Confirmed Eruption,,2,,,1961,,7,,26,,Historical Observations,,,,,,,,-6.137,155.196
251020,Manam,14922,Confirmed Eruption,South Crater,2,,,1961,,7,,16,15,Historical Observations,,1961,,9,,16,15,-4.08,145.037
263090,Tangkuban Parahu,15678,Confirmed Eruption,,1,,,1961,,7,,16,,Historical Observations,,1961,,8,,1,,-6.77,107.6
332010,Kilauea,10094,Confirmed Eruption,Halemaumau,1,,,1961,,7,,10,,Historical Observations,,1961,,7,,17,,19.421,-155.287
284010,Izu-Oshima,18232,Uncertain Eruption,Mihara-yama,,,,1961,,7,,2,182,,,,,,,,,34.724,139.394
251050,Long Island,14961,Uncertain Eruption,Motmot,,,,1961,,7,,2,182,,,,,,,,,-5.358,147.12
312160,Trident,20229,Confirmed Eruption,SW flank (1100 m),2,,,1961,,6,?,30,,Historical Observations,,,,,,,,58.236,-155.1
266100,Lokon-Empung,16447,Confirmed Eruption,Tompaluan,2,,,1961,,5,,19,,Historical Observations,,1961,,12,,16,15,1.358,124.792
263250,Merapi,15913,Confirmed Eruption,,3,,,1961,,4,,11,,Historical Observations,,1961,,11,,28,,-7.54,110.446
255060,Kavachi,15155,Confirmed Eruption,,2,,,1961,,3,<,28,,Historical Observations,,,,,,,,-8.991,157.979
332010,Kilauea,10093,Confirmed Eruption,Halemaumau,1,,,1961,,3,,3,,Historical Observations,,1961,,3,,25,,19.421,-155.287
267020,Karangetang,16521,Confirmed Eruption,,2,,,1961,,2,,28,,Historical Observations,,1961,,4,,16,15,2.781,125.407
332010,Kilauea,10092,Confirmed Eruption,Halemaumau,1,,,1961,,2,,24,,Historical Observations,,1961,,2,,24,,19.421,-155.287
252010,Langila,14990,Confirmed Eruption,"Crater 3, Crater 2",2,,,1960,,12,,19,,Historical Observations,,1961,,9,,25,5,-5.525,148.42
263180,Slamet,13400,Confirmed Eruption,,2,,,1960,,12,,16,15,Historical Observations,,1961,,1,,16,15,-7.242,109.208
311290,Okmok,19847,Confirmed Eruption,SW part of caldera (Cone A),3,,,1960,,10,,15,45,Historical Observations,,1961,,4,,15,45,53.43,-168.13
283150,Nasudake,17884,Confirmed Eruption,Chausu-dake (50 m north of 1953 vent),1,,,1960,,10,?,10,,Historical Observations,,,,,,,,37.125,139.963
257040,Ambrym,15270,Confirmed Eruption,"Mbuelesu, Benbow, near Marum",1,?,,1960,,9,,17,,Historical Observations,,,,,,,,-16.25,168.12
285070,Akan,18695,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1960,,9,,16,15,Historical Observations,,1960,,9,,16,15,43.384,144.013
282110,Asosan,13845,Confirmed Eruption,Naka-dake,1,,,1960,,9,,16,15,Historical Observations,,1962,,11,,16,15,32.884,131.104
252120,Ulawun,15048,Confirmed Eruption,,2,,,1960,,7,,29,3,Historical Observations,,1962,,11,,16,15,-5.05,151.33
284070,Myojinsho,18322,Confirmed Eruption,Myojinsho,2,,,1960,,7,,21,,Historical Observations,,,,,,,,31.888,139.918
257060,Epi,15328,Confirmed Eruption,,0,,,1960,,7,?,16,15,Historical Observations,,,,,,,,-16.68,168.37
261170,Kerinci,15513,Confirmed Eruption,,2,,,1960,,7,,16,15,Historical Observations,,,,,,,,-1.697,101.264
257050,Lopevi,15304,Confirmed Eruption,NW flank (640 m),3,,,1960,,7,,10,,Historical Observations,,1960,,9,,16,15,-16.507,168.346
282030,Suwanosejima,16937,Confirmed Eruption,Submarine E flank (Suwanose-jima Oki),0,,?,1960,,7,,2,182,Historical Observations,,,,,,,,29.638,129.714
312030,Pavlof,20136,Confirmed Eruption,Upper NE or NNE flank,2,,?,1960,,7,,2,182,Historical Observations,,1963,,6,?,16,15,55.417,-161.894
284130,Fukutoku-Oka-no-Ba,18456,Uncertain Eruption,,0,,,1960,,7,,1,,,,1960,,9,,1,,24.285,141.481
251010,Bam,14891,Confirmed Eruption,,2,,,1960,,4,,28,,Historical Observations,,1960,,7,,6,,-3.613,144.818
264270,Sirung,16360,Confirmed Eruption,,2,?,,1960,,3,,13,,Historical Observations,,,,,,,,-8.508,124.13
282110,Asosan,13844,Confirmed Eruption,Naka-dake,2,,,1960,,1,,16,15,Historical Observations,,1960,,4,,9,,32.884,131.104
332010,Kilauea,10091,Confirmed Eruption,"East rift zone (near Kapoho, 30 m)",2,,,1960,,1,,13,,Historical Observations,,1960,,2,,19,,19.421,-155.287
251020,Manam,14921,Confirmed Eruption,"Main Crater, South Crater",2,,,1959,,12,,16,15,Historical Observations,,1960,,12,>,16,15,-4.08,145.037
262000,Krakatau,15607,Confirmed Eruption,Anak Krakatau,2,,,1959,,12,,16,15,Historical Observations,,1963,,7,,2,182,-6.102,105.423
332010,Kilauea,20661,Confirmed Eruption,Kilauea Iki,2,,,1959,,11,,14,,Historical Observations,,1959,,12,,19,,19.421,-155.287
284010,Izu-Oshima,18231,Confirmed Eruption,Mihara-yama,1,,,1959,,10,,16,15,Historical Observations,,1960,,11,,16,15,34.724,139.394
257070,Kuwae,15342,Confirmed Eruption,Karua,2,,,1959,,9,?,18,,Historical Observations,,1959,,9,?,20,,-16.829,168.536
284133,Fukujin,13890,Uncertain Eruption,,0,,,1959,,8,,16,15,,,1959,,10,,16,15,21.93,143.47
285050,Tokachidake,18656,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1959,,8,,15,5,Historical Observations,,1959,,11,,25,,43.418,142.686
282110,Asosan,13843,Confirmed Eruption,Naka-dake,1,,,1959,,7,,16,15,Historical Observations,,1959,,10,,2,,32.884,131.104
284134,Kasuga 1,18442,Confirmed Eruption,,0,,,1959,,7,,15,45,Historical Observations,,,,,,,,21.765,143.71
284121,Kita-Fukutokutai,18399,Uncertain Eruption,,0,,,1959,,7,,2,182,,,,,,,,,24.417,141.417
284070,Myojinsho,18321,Confirmed Eruption,,0,,,1959,,7,,2,182,Historical Observations,,,,,,,,31.888,139.918
257090,Traitor's Head,15352,Uncertain Eruption,Four submarine vents N of Erromango,,,,1959,,7,,2,182,,,,,,,,,-18.754,169.238
255020,Bagana,15131,Confirmed Eruption,,2,,?,1959,,7,,2,182,Historical Observations,,1960,,5,,16,15,-6.137,155.196
284130,Fukutoku-Oka-no-Ba,18455,Uncertain Eruption,,0,,,1959,,7,,1,,,,1959,,10,,1,,24.285,141.481
251020,Manam,14920,Confirmed Eruption,South Crater,2,,,1959,,6,,16,15,Historical Observations,,1959,,7,,16,15,-4.08,145.037
282020,Io-Torishima,16918,Confirmed Eruption,Iwo-dake,2,,,1959,,6,,8,,Historical Observations,,1959,,7,,16,15,27.881,128.223
285070,Akan,18694,Confirmed Eruption,Me-Akan (Naka- and Ponmachineshiri),1,,,1959,,5,,15,5,Historical Observations,,1959,,10,,16,15,43.384,144.013
257040,Ambrym,15269,Confirmed Eruption,Marum,2,,,1959,,4,,16,15,Historical Observations,,,,,,,,-16.25,168.12
251010,Bam,14890,Confirmed Eruption,,2,,,1959,,4,,2,,Historical Observations,,1959,,10,,31,,-3.613,144.818
282090,Kirishimayama,17159,Confirmed Eruption,Shinmoe-dake,2,,,1959,,2,,13,,Historical Observations,,1959,,2,,17,,31.934,130.862
284010,Izu-Oshima,18230,Confirmed Eruption,Mihara-yama,1,,,1959,,1,,16,15,Historical Observations,,1959,,1,,16,15,34.724,139.394
283120,Kusatsu-Shiranesan,17841,Confirmed Eruption,Yu-gama,1,,,1958,,12,,31,365,Historical Observations,,,,,,,,36.618,138.528
255060,Kavachi,15154,Confirmed Eruption,,0,,,1958,,11,,21,,Historical Observations,,1958,,12,?,2,,-8.991,157.979
257040,Ambrym,15268,Confirmed Eruption,Benbow and Marum,2,?,,1958,,11,,18,,Historical Observations,,,,,,,,-16.25,168.12
261140,Marapi,15462,Confirmed Eruption,,1,,,1958,,10,,17,,Historical Observations,,1958,,10,,25,,-0.38,100.474
257070,Kuwae,15341,Confirmed Eruption,Karua,2,?,,1958,,10,?,7,,Historical Observations,,1958,,12,,18,,-16.829,168.536
285050,Tokachidake,18655,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1958,,10,,4,,Historical Observations,,1958,,10,,4,,43.418,142.686
283110,Asamayama,17801,Confirmed Eruption,,2,,,1958,,10,,3,,Historical Observations,,1959,,8,,26,5,36.406,138.523
262000,Krakatau,15606,Confirmed Eruption,Anak Krakatau,2,,,1958,,10,,2,,Historical Observations,,1959,,6,,25,4,-6.102,105.423
257060,Epi,15327,Confirmed Eruption,,2,?,,1958,,9,?,16,15,Historical Observations,,1958,,11,?,16,15,-16.68,168.37
263180,Slamet,13399,Confirmed Eruption,,2,,,1958,,9,,13,,Historical Observations,,1958,,11,,5,4,-7.242,109.208
251010,Bam,14889,Confirmed Eruption,,2,,,1958,,9,,5,,Historical Observations,,1958,,9,,10,,-3.613,144.818
284133,Fukujin,18433,Uncertain Eruption,,0,,,1958,,8,,16,15,,,1958,,9,,16,15,21.93,143.47
311290,Okmok,19846,Confirmed Eruption,SW part of caldera (Cone A),3,,,1958,,8,,14,,Historical Observations,,1958,,8,,25,10,53.43,-168.13
266110,Mahawu,16469,Confirmed Eruption,,2,?,,1958,,7,,12,,Historical Observations,,1958,,7,,29,,1.352,124.865
264050,Sangeang Api,16248,Confirmed Eruption,,1,?,,1958,,7,,2,182,Historical Observations,,,,,,,,-8.2,119.07
284070,Myojinsho,18320,Confirmed Eruption,,0,,,1958,,7,,2,182,Historical Observations,,,,,,,,31.888,139.918
284130,Fukutoku-Oka-no-Ba,18454,Uncertain Eruption,,0,,,1958,,7,,1,,,,1958,,10,,1,,24.285,141.481
261140,Marapi,15461,Confirmed Eruption,,1,,,1958,,6,,23,,Historical Observations,,1958,,6,?,23,,-0.38,100.474
312030,Pavlof,20135,Confirmed Eruption,Upper NNE flank,2,,,1958,,5,,17,,Historical Observations,,1958,,8,,28,,55.417,-161.894
252010,Langila,14989,Confirmed Eruption,Crater 2,2,,,1958,,4,,21,,Historical Observations,,1958,,6,,4,4,-5.525,148.42
263180,Slamet,13398,Confirmed Eruption,,2,,,1958,,4,,17,,Historical Observations,,1958,,5,,7,,-7.242,109.208
284010,Izu-Oshima,18229,Confirmed Eruption,Mihara-yama,1,,,1958,,4,,17,,Historical Observations,,1958,,6,,13,,34.724,139.394
251010,Bam,14888,Confirmed Eruption,,2,,,1958,,3,,11,10,Historical Observations,,1958,,4,?,19,,-3.613,144.818
285070,Akan,18693,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1958,,2,,23,,Historical Observations,,1958,,2,,23,,43.384,144.013
266100,Lokon-Empung,16446,Confirmed Eruption,Tompaluan,2,,,1958,,2,,19,,Historical Observations,,1959,,12,,23,,1.358,124.792
252120,Ulawun,15047,Confirmed Eruption,,2,,,1958,,2,,1,60,Historical Observations,,,,,,,,-5.05,151.33
251010,Bam,14887,Confirmed Eruption,,1,,,1957,,10,,26,,Historical Observations,,1957,,10,,26,,-3.613,144.818
282110,Asosan,13842,Confirmed Eruption,Naka-dake,2,,,1957,,10,,16,15,Historical Observations,,1958,,12,,16,15,32.884,131.104
257040,Ambrym,15267,Confirmed Eruption,"Benbow, Marum",1,?,,1957,,8,,26,5,Historical Observations,,1957,,10,,16,15,-16.25,168.12
285050,Tokachidake,18654,Uncertain Eruption,NE of Shin-funkako (Showa Crater),1,,,1957,,8,,20,,,,1957,,8,,20,,43.418,142.686
284010,Izu-Oshima,18228,Confirmed Eruption,Mihara-yama,1,,,1957,,8,,16,15,Historical Observations,,1957,,12,,16,15,34.724,139.394
312160,Trident,20228,Confirmed Eruption,SW flank,2,,,1957,,7,,2,182,Historical Observations,,1960,,8,?,10,,58.236,-155.1
283260,Akita-Yakeyama,18088,Confirmed Eruption,,1,,,1957,,7,,2,182,Historical Observations,,,,,,,,39.964,140.757
264050,Sangeang Api,16247,Confirmed Eruption,,1,,,1957,,7,,2,182,Historical Observations,,,,,,,,-8.2,119.07
284070,Myojinsho,18319,Confirmed Eruption,,0,,,1957,,5,,2,,Historical Observations,,,,,,,,31.888,139.918
282110,Asosan,13841,Confirmed Eruption,Naka-dake,1,,,1957,,4,,12,,Historical Observations,,1957,,4,,12,,32.884,131.104
284120,Ioto,18408,Confirmed Eruption,Chidoriga-hara,1,,,1957,,3,,28,,Historical Observations,,1957,,3,,28,,24.751,141.289
263060,Gede-Pangrango,15665,Confirmed Eruption,,2,,,1957,,3,,13,,Historical Observations,,1957,,3,,13,,-6.77,106.965
311270,Vsevidof,19832,Uncertain Eruption,West flank fissure,2,,,1957,,3,,11,,,,1957,,3,,12,,53.13,-168.693
285070,Akan,18692,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1957,,2,,26,,Historical Observations,,1957,,9,,5,,43.384,144.013
263180,Slamet,13397,Confirmed Eruption,,2,,,1957,,2,,8,,Historical Observations,,1957,,2,,8,,-7.242,109.208
255060,Kavachi,15153,Confirmed Eruption,,0,,,1957,,2,,8,,Historical Observations,,,,,,,,-8.991,157.979
263090,Tangkuban Parahu,15677,Confirmed Eruption,Kawah Baru,1,,,1957,,1,,16,15,Historical Observations,,1957,,1,,16,15,-6.77,107.6
282110,Asosan,13840,Confirmed Eruption,Naka-dake,1,,,1956,,12,,21,,Historical Observations,,1956,,12,,21,,32.884,131.104
264050,Sangeang Api,16246,Confirmed Eruption,,1,,,1956,,12,,16,15,Historical Observations,,,,,,,,-8.2,119.07
251020,Manam,14919,Confirmed Eruption,"South Crater, Main Crater",3,,,1956,,12,,8,,Historical Observations,,1958,,8,,16,15,-4.08,145.037
282030,Suwanosejima,16936,Confirmed Eruption,O-take,2,,,1956,,11,,16,15,Historical Observations,,1984,,5,,16,15,29.638,129.714
312160,Trident,20227,Confirmed Eruption,Volcano Uncertain:  attributed to Trident,2,,,1956,,9,,8,,,,1956,,9,,9,,58.236,-155.1
284010,Izu-Oshima,18227,Uncertain Eruption,Mihara-yama,1,?,,1956,,8,,25,,,,1956,,8,,26,,34.724,139.394
282110,Asosan,13839,Confirmed Eruption,Naka-dake,2,,,1956,,8,,16,15,Historical Observations,,,,,,,,32.884,131.104
255020,Bagana,15130,Confirmed Eruption,,2,,,1956,,7,,2,182,Historical Observations,,,,,,,,-6.137,155.196
263310,Tengger Caldera,15839,Confirmed Eruption,Bromo,2,,,1956,,6,,16,15,Historical Observations,,1956,,7,?,16,15,-7.942,112.95
285050,Tokachidake,18653,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1956,,6,,16,15,Historical Observations,,1956,,6,,16,15,43.418,142.686
263200,Dieng Volcanic Complex,15784,Confirmed Eruption,Sileri Crater,1,,,1956,,6,,2,,Historical Observations,,1956,,6,,2,,-7.2,109.879
263060,Gede-Pangrango,15664,Confirmed Eruption,,2,?,,1956,,4,,28,,Historical Observations,,1956,,4,,28,,-6.77,106.965
284130,Fukutoku-Oka-no-Ba,18453,Uncertain Eruption,,0,,,1956,,4,,1,,,,1956,,5,,1,,24.285,141.481
252010,Langila,14988,Confirmed Eruption,Crater 2,2,,,1956,,3,,25,,Historical Observations,,1956,,3,,31,,-5.525,148.42
261220,Kaba,15547,Confirmed Eruption,,2,,,1956,,3,,22,,Historical Observations,,1956,,3,,28,,-3.522,102.615
285070,Akan,18691,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1956,,3,,18,,Historical Observations,,1956,,10,,31,,43.384,144.013
312070,Veniaminof,20166,Confirmed Eruption,Western intracaldera cone,3,,,1956,,3,,16,15,Historical Observations,,1956,,5,,23,,56.17,-159.38
263340,Raung,16138,Confirmed Eruption,,3,,,1956,,2,,13,,Historical Observations,,1956,,3,,25,,-8.119,114.056
282110,Asosan,17329,Confirmed Eruption,Naka-dake,2,,,1956,,1,?,3,,Historical Observations,,1956,,1,,13,,32.884,131.104
284010,Izu-Oshima,18226,Confirmed Eruption,Mihara-yama,1,,,1956,,1,,3,,Historical Observations,,1956,,1,,6,,34.724,139.394
263310,Tengger Caldera,13529,Confirmed Eruption,Bromo,2,,,1955,,12,,29,,Historical Observations,,1955,,12,,30,,-7.942,112.95
283110,Asamayama,17800,Discredited Eruption,,,,,1955,,12,,16,15,,,,,,,,,36.406,138.523
285070,Akan,18690,Confirmed Eruption,Me-Akan (Ponmachineshiri),1,,,1955,,11,,19,,Historical Observations,,1955,,11,,19,,43.384,144.013
263180,Slamet,15761,Confirmed Eruption,,2,,,1955,,11,,12,,Historical Observations,,1955,,12,?,20,,-7.242,109.208
282080,Aira,17088,Confirmed Eruption,Minami-dake and east flank (Showa crater),3,,,1955,,10,,13,,Historical Observations,,2016,,8,,22,,31.593,130.657
256010,Tinakula,15199,Uncertain Eruption,,2,?,,1955,,8,,16,15,,,1955,,10,,15,60,-10.386,165.804
282110,Asosan,17328,Confirmed Eruption,Naka-dake,1,,,1955,,7,,25,,Historical Observations,,1955,,7,,28,,32.884,131.104
263060,Gede-Pangrango,15495,Uncertain Eruption,,1,,,1955,,7,,21,,,,1955,,8,,2,,-6.77,106.965
311360,Shishaldin,20082,Confirmed Eruption,,2,,,1955,,7,,16,15,Historical Observations,,,,,,,,54.756,-163.97
257040,Ambrym,15266,Confirmed Eruption,Benbow,2,,,1955,,7,,2,182,Historical Observations,,,,,,,,-16.25,168.12
264050,Sangeang Api,16245,Confirmed Eruption,,1,,,1955,,7,,2,182,Historical Observations,,,,,,,,-8.2,119.07
284070,Myojinsho,18318,Confirmed Eruption,4 km north of Bayonnaise Rocks,0,,,1955,,6,,25,,Historical Observations,,,,,,,,31.888,139.918
251050,Long Island,14960,Confirmed Eruption,Motmot,3,,,1955,,6,,5,,Historical Observations,,1955,,6,,13,,-5.358,147.12
252010,Langila,14987,Confirmed Eruption,Crater 2,2,,,1955,,6,,1,,Historical Observations,,1955,,6,,16,,-5.525,148.42
284130,Fukutoku-Oka-no-Ba,18452,Uncertain Eruption,,0,,,1955,,4,,1,,,,1955,,4,,1,,24.285,141.481
332010,Kilauea,10090,Confirmed Eruption,Lower east rift zone (50-400 m),0,,,1955,,2,,28,,Historical Observations,,1955,,5,,26,,19.421,-155.287
252010,Langila,14986,Confirmed Eruption,Crater 2,2,,,1955,,2,,15,,Historical Observations,,1955,,2,,17,,-5.525,148.42
262000,Krakatau,15605,Confirmed Eruption,Anak Krakatau,2,,,1955,,2,,11,,Historical Observations,,,,,,,,-6.102,105.423
263340,Raung,16137,Confirmed Eruption,,2,?,,1955,,1,,18,,Historical Observations,,1955,,1,,18,,-8.119,114.056
263200,Dieng Volcanic Complex,15783,Confirmed Eruption,Candradimuka area,0,,,1954,,12,,6,,Historical Observations,,1954,,12,,6,,-7.2,109.879
285040,Shikotsu,18630,Confirmed Eruption,Tarumai,1,,,1954,,11,,19,,Historical Observations,,1955,,2,,14,,42.688,141.38
282080,Aira,17087,Uncertain Eruption,Minami-dake,1,?,,1954,,11,,16,15,,,1954,,12,,16,15,31.593,130.657
264050,Sangeang Api,16244,Confirmed Eruption,,2,,,1954,,11,,4,,Historical Observations,,,,,,,,-8.2,119.07
284070,Myojinsho,18317,Confirmed Eruption,Myojinsho,0,,,1954,,11,,4,,Historical Observations,,1954,,11,,5,,31.888,139.918
285050,Tokachidake,18652,Confirmed Eruption,NE of Shin-funkako (Showa Crater),1,,,1954,,9,,16,15,Historical Observations,,1954,,9,,16,15,43.418,142.686
261140,Marapi,15460,Confirmed Eruption,"Kepundan Bongsu, B and C Craters",2,?,,1954,,8,,16,15,Historical Observations,,1957,,12,>,16,15,-0.38,100.474
251010,Bam,14886,Confirmed Eruption,,2,,,1954,,8,,3,,Historical Observations,,1957,,1,,2,,-3.613,144.818
257040,Ambrym,15265,Confirmed Eruption,Benbow,2,,,1954,,7,,2,182,Historical Observations,,,,,,,,-16.25,168.12
282030,Suwanosejima,16935,Confirmed Eruption,Submarine E flank (Suwanose-jima Oki),0,,?,1954,,7,,2,182,Historical Observations,,,,,,,,29.638,129.714
313040,Spurr,20398,Discredited Eruption,,,,,1954,,7,,2,182,,,,,,,,,61.299,-152.251
332010,Kilauea,10089,Confirmed Eruption,Halemaumau and Kilauea caldera,0,,,1954,,5,,31,,Historical Observations,,1954,,6,,3,,19.421,-155.287
282110,Asosan,17327,Confirmed Eruption,Naka-dake,1,,,1954,,5,,26,,Historical Observations,,1954,,5,,26,,32.884,131.104
252010,Langila,14985,Confirmed Eruption,Crater 2,3,,,1954,,5,,18,,Historical Observations,,1954,,11,,13,,-5.525,148.42
251020,Manam,14918,Confirmed Eruption,,2,,,1954,,5,,16,15,Historical Observations,,1954,,6,,16,15,-4.08,145.037
285040,Shikotsu,18629,Confirmed Eruption,Tarumai,1,,,1954,,5,,2,,Historical Observations,,1954,,5,,2,,42.688,141.38
264050,Sangeang Api,16243,Confirmed Eruption,,2,,,1954,,4,,26,,Historical Observations,,,,,,,,-8.2,119.07
284130,Fukutoku-Oka-no-Ba,18451,Uncertain Eruption,,0,,,1954,,2,,4,4,,,,,,,,,24.285,141.481
285070,Akan,18689,Confirmed Eruption,Me-Akan (Nakamachineshiri),1,,,1954,,1,?,7,,Historical Observations,,1954,,4,,13,,43.384,144.013
283110,Asamayama,17799,Confirmed Eruption,,3,,,1953,,12,,27,,Historical Observations,,1955,,8,,2,,36.406,138.523
282110,Asosan,17326,Confirmed Eruption,Naka-dake,1,,,1953,,12,,16,15,Historical Observations,,1953,,12,,16,15,32.884,131.104
284130,Fukutoku-Oka-no-Ba,18450,Uncertain Eruption,,0,,,1953,,12,,1,,,,1953,,12,,1,,24.285,141.481
312030,Pavlof,20134,Confirmed Eruption,Upper NE or NNE flank,1,?,,1953,,11,,25,,Historical Observations,,1954,,8,,16,15,55.417,-161.894
257060,Epi,15326,Uncertain Eruption,,0,,,1953,,11,,16,15,,,,,,,,,-16.68,168.37
266030,Soputan,13595,Confirmed Eruption,NE flank (Aeseput),2,,,1953,,11,,16,15,Historical Observations,,,,,,,,1.112,124.737
283150,Nasudake,17883,Confirmed Eruption,Chausu-dake (1881 crater),1,,,1953,,10,,24,,Historical Observations,,1953,,10,,29,,37.125,139.963
264030,Rinjani,16221,Confirmed Eruption,Gunung Barujari,0,?,,1953,,10,,15,45,Historical Observations,,,,,,,,-8.42,116.47
284010,Izu-Oshima,18225,Confirmed Eruption,Mihara-yama,1,,,1953,,10,,5,,Historical Observations,,1954,,2,,8,,34.724,139.394
311360,Shishaldin,20081,Confirmed Eruption,,2,,,1953,,10,,4,3,Historical Observations,,,,,,,,54.756,-163.97
262000,Krakatau,15604,Confirmed Eruption,Anak Krakatau,2,,,1953,,9,,21,,Historical Observations,,1953,,11,,25,,-6.102,105.423
285040,Shikotsu,18628,Confirmed Eruption,Tarumai,1,,,1953,,9,?,14,,Historical Observations,,1953,,9,?,14,,42.688,141.38
264110,Iya,15524,Confirmed Eruption,,2,?,,1953,,9,,4,,Historical Observations,,1953,,9,,5,,-8.891,121.641
263180,Slamet,15760,Confirmed Eruption,,2,,,1953,,8,,16,15,Historical Observations,,1953,,10,,16,15,-7.242,109.208
313040,Spurr,20397,Confirmed Eruption,South flank (Crater Peak),4,,,1953,,7,,9,,Historical Observations,,1953,,7,,16,,61.299,-152.251
311320,Akutan,20020,Confirmed Eruption,,2,,,1953,,7,,2,182,Historical Observations,,,,,,,,54.134,-165.986
311161,Korovin,19756,Uncertain Eruption,,,,,1953,,7,,2,182,,,1954,,7,,2,182,52.381,-174.166
284121,Kita-Fukutokutai,18398,Confirmed Eruption,,0,,,1953,,7,,2,182,Historical Observations,,1954,,7,,2,182,24.417,141.417
267020,Karangetang,16520,Confirmed Eruption,,2,,,1953,,7,,2,182,Historical Observations,,,,,,,,2.781,125.407
